id,sentiment,text,language_labels,clean_text,labels,rf_prediction
6608,negative,RT @ xhafsakhan My brown ass will never admit that something I ’ m eating is too spicy I could be crying and I ’ d be like “ nahi bhai mirchi …,"['Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'O']",rt mention xhafsakhan my brown ass will never admit that something i m eating is too spicy i could be crying and i d be like nahi bhai mirchi,0,neutral
6676,neutral,Ab pata nahi mera prsa milega ki nahi mere paas uska sabut he koie mera help karega bhai log https // t . co / sIzTpNZU4D,"['Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",ab pata nahi mera prsa milega ki nahi mere paas uska sabut he koie mera help karega bhai log t co siztpnzu4d,1,neutral
6687,neutral,@ BraunwaldL @ amjedmbt @ KTRTRS @ KTRoffice Well done guys ye chairman se paise nikalne ka yahi sahi tariqa hai,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention braunwaldl mention amjedmbt mention ktrtrs mention ktroffice well done guys ye chairman se paise nikalne ka yahi sahi tariqa hai,1,neutral
6690,neutral,I don ’ t want to feel bad ㅠㅠ,"['Hin', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",i don t want to feel bad ㅠㅠ,1,neutral
6706,neutral,@ im _ khurramjr @ shubhamdubey57 @ ANI Are madarchod eshi karan to aaj tumre mulk ko hum bhikhari bana diye hai ba … https // t . co / qpXDbcAWEp,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng']",mention im khurramjr mention shubhamdubey57 mention ani are madarchod eshi karan to aaj tumre mulk ko hum bhikhari bana diye hai ba t co qpxdbcawep,1,neutral
6707,positive,You have worked for sabka saath sabka vikas ( everyone's support everyone's development ) now sabka vishwas ( every … https // t co / 5qBHbPd0Lp,"['Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",you have worked for sabka saath sabka vikas everyones support everyones development now sabka vishwas every t co 5qbhbpd0lp,2,neutral
6716,negative,RT @ usman72748 @ kanwal2013 @ mahmood __ yasir sab cities ky log bachyon ko bahar nikalya sy mana kartya hyan kharab na ho jayan sailkot wo ci …,"['Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O']",rt mention usman72748 mention kanwal2013 mention mahmood yasir sab cities ky log bachyon ko bahar nikalya sy mana kartya hyan kharab na ho jayan sailkot wo ci,0,neutral
6768,negative,@ sherryontopp Behan ke lodey dekh tere chahte Pakistan mein hinduo ka bina mushkil ho gaya Ram Kal ki 2 betiyon ka … https // t co / pkYdrFFj17,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention sherryontopp behan ke lodey dekh tere chahte pakistan mein hinduo ka bina mushkil ho gaya ram kal ki 2 betiyon ka t co pkydrffj17,0,neutral
6872,neutral,@ raju1980singla @ jaitushar @ aasmakhan _ khan Puri zindagi bas ek islaam hi khtre me kyu hoti hai 😂😂 kahi ye nakli to … https // t co / 5H4OamN2xi,"['O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention raju1980singla mention jaitushar mention aasmakhan khan puri zindagi bas ek islaam hi khtre me kyu hoti hai kahi ye nakli to t co 5h4oamn2xi,1,neutral
6972,negative,@ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Are bhaiyya sab kuch chalega vote diyo ho na criminals ko to laat khaane Kya Pakistan jaoge,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention jigneshmevani80 mention dgpgujarat mention ahmedabadpolice are bhaiyya sab kuch chalega vote diyo ho na criminals ko to laat khaane kya pakistan jaoge,0,neutral
7122,neutral,@ marothefatso Oye preshan nahi ho Maro . Ayatal kursi parh k phoonk do it does work . Nahi gum hogi,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin']",mention marothefatso oye preshan nahi ho maro ayatal kursi parh k phoonk do it does work nahi gum hogi,1,neutral
7143,neutral,@ rahulkanwal @ RahulGandhi @ narendramodi @ INCIndia “ To take on @ narendramodi ” In chaar shabdo me aapke baukhlahat … https // t . co / K8hP7D8dS5,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention rahulkanwal mention rahulgandhi mention narendramodi mention incindia to take on mention narendramodi in chaar shabdo me aapke baukhlahat t co k8hp7d8ds5,1,neutral
7167,neutral,@ akshayerathi Ye toh possible hi Nahin hai 🙏🏻 Grow up so pehley I'll throw up 😛😛😛 Thank you so much buddy 🤗,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",mention akshayerathi ye toh possible hi nahin hai grow up so pehley ill throw up thank you so much buddy,1,positive
7231,positive,@ naveensurana06 Bhai World cup ke time pe kisi Indian player ko troll mat karo World cup jeetna hain toh pure team ko A66a khelna padhega,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin']",mention naveensurana06 bhai world cup ke time pe kisi indian player ko troll mat karo world cup jeetna hain toh pure team ko a66a khelna padhega,2,neutral
7294,neutral,@ PramodRNkumar Lines 🙌🙌 Jab koi sach bole to sab kehne lgte h we live in secular country huminity sabse aage .… https // t . co / ZWVHIIleOF,"['O', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention pramodrnkumar lines jab koi sach bole to sab kehne lgte h we live in secular country huminity sabse aage t co zwvhiileof,1,neutral
7308,neutral,Today I realized I had a problem when I was feeling bad and I went to Ulta . Not to buy anything . Just to be among s … https // t . co / uNurQavqdW,"['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",today i realized i had a problem when i was feeling bad and i went to ulta not to buy anything just to be among s t co unurqavqdw,1,neutral
7447,negative,@ ArySabirshakir _ @ ARYSabirshakr _ Pakistan ke bad kismati hy ya ya hamary gunaho ke saza ky is jasy ab hamy represent Kary gy,"['O', 'Hin', 'O', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng']",mention arysabirshakir mention arysabirshakr pakistan ke bad kismati hy ya ya hamary gunaho ke saza ky is jasy ab hamy represent kary gy,0,neutral
7508,negative,@ sardanarohit Bhaut acha kiya Tere jaise agent BJP ka hi Prachaar karte hain U are truly Deshdrohi,"['O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin']",mention sardanarohit bhaut acha kiya tere jaise agent bjp ka hi prachaar karte hain u are truly deshdrohi,0,negative
7553,positive,@ SirPareshRawal @ narendramodi Have a happiest birthday sir You are an inspiration a good human with a great gre … https // t co / VK8N7oEPZd,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention sirpareshrawal mention narendramodi have a happiest birthday sir you are an inspiration a good human with a great gre t co vk8n7oepzd,2,positive
7626,neutral,@ hari _ bakolia @ ZeeNews @ CodeRedPunk Tab toh tu starting se hi topic se bhatka hua h Ja ke dekh record me baba kya bol ra 🤣,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention hari bakolia mention zeenews mention coderedpunk tab toh tu starting se hi topic se bhatka hua h ja ke dekh record me baba kya bol ra,1,neutral
7660,positive,@ htTweets @ GautamGambhir @ harbhajan _ singh @ BJP4India @ HTSportsNews Jeet ki hardik subhkamnaye bhai,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin']",mention httweets mention gautamgambhir mention harbhajan singh mention bjp4india mention htsportsnews jeet ki hardik subhkamnaye bhai,2,positive
7665,positive,@ narendramodi Good Morning ! Modi sir Best of Luck Apko Meri Subhkamnayen Apke sath hai . Aur hum log chahte hai Hm … https // t . co / xGCZZcVSP5,"['O', 'Hin', 'Hin', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention narendramodi good morning modi sir best of luck apko meri subhkamnayen apke sath hai aur hum log chahte hai hm t co xgczzcvsp5,2,positive
7697,neutral,Ye sabhi milkar yadi nursing cadre ko Dr bana sakte hai to phir sayad is desh me drs ki sunami aa jayegi phir to … https // t . co / aDVzhOaw1S,"['Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",ye sabhi milkar yadi nursing cadre ko dr bana sakte hai to phir sayad is desh me drs ki sunami aa jayegi phir to t co advzhoaw1s,1,neutral
7702,neutral,@ narendramodi Shri Narendra Modi Ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa … https // t co / OBcV9L59YC,"['O', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention narendramodi shri narendra modi ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa t co obcv9l59yc,1,positive
7840,neutral,@ ladywithflaws Mujhe samajh ni aya please clarify ma'am,"['O', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng']",mention ladywithflaws mujhe samajh ni aya please clarify maam,1,neutral
7852,neutral,@_ ravidubey sir apki 3 dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr … https // t co / ERnLGxYVED,"['O', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention ravidubey sir apki 3 dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr t co ernlgxyved,1,neutral
7964,positive,RT @ AryanKh94104672 @ iamsrk @ kamyab _ rao @ Russell12A Love you Shahrukh sir 😍,"['Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'EMT']",rt mention aryankh94104672 mention iamsrk mention kamyab rao mention russell12a love you shahrukh sir,2,positive
8037,negative,RT @ tahrim1991 Pta kro teacher koi Muslim to nhi Dalo jail me aur baqi desh mukdarshk bna dekhta rhe Sharm inko kabhi nhi aati https // t .…,"['Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O']",rt mention tahrim1991 pta kro teacher koi muslim to nhi dalo jail me aur baqi desh mukdarshk bna dekhta rhe sharm inko kabhi nhi aati t,0,neutral
8205,neutral,@ swapniljk24 Use Proof du to bolta hai Fake hai 😂,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention swapniljk24 use proof du to bolta hai fake hai,1,neutral
8340,neutral,@ lol0306123 Bilkul jayez hai aur dua aisy mangny chaheye k Allah pak us py raham kry aur usko Kalma e Shahadat nasi … https // t . co / 2l1rN8dcCc,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention lol0306123 bilkul jayez hai aur dua aisy mangny chaheye k allah pak us py raham kry aur usko kalma e shahadat nasi t co 2l1rn8dccc,1,neutral
8397,positive,to my babe in the classroom happy birthday @ angesp _!! thank you for everything ayieee sorry sa lahat ahuu ☹️ stay g … https // t . co / G4FSAwrJKi,"['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",to my babe in the classroom happy birthday mention angesp thank you for everything ayieee sorry sa lahat ahuu stay g t co g4fsawrjki,2,positive
8405,negative,@ Rampuniyani1945 Chutiyani fake news failata hai haramkhor buddhe,"['O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin']",mention rampuniyani1945 chutiyani fake news failata hai haramkhor buddhe,0,neutral
8439,negative,@ barooq @ JawanSnow Yeh 5th Gen ka DG ISPR hai . Fauj kab iss cartoon ko ghar bheje gi 😏,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'EMT']",mention barooq mention jawansnow yeh 5th gen ka dg ispr hai fauj kab iss cartoon ko ghar bheje gi,0,neutral
8487,positive,** Me on Date with crush ** Crush which is your favorite song ? Me bade aache lagte hai Cr … https // t . co / AYxYr5YAzU,"['O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",me on date with crush crush which is your favorite song me bade aache lagte hai cr t co ayxyr5yazu,2,neutral
8495,neutral,Sherbet of the day is Kacche Aam Ka Sherbet ( Raw Mango Sherbet ) Pulpy filling sweet & sour tasting juice helps figh … https // t . co / EDbKiXd1SD,"['Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",sherbet of the day is kacche aam ka sherbet raw mango sherbet pulpy filling sweet sour tasting juice helps figh t co edbkixd1sd,1,neutral
8507,neutral,@__ Sheldon _ laave @ Ronaldonia2 oho mat batao itna zarori bh nahi,"['O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin']",mention sheldon laave mention ronaldonia2 oho mat batao itna zarori bh nahi,1,neutral
8592,neutral,@ AugustGloom @ JammanKhattak BTW aap ki tarah k lougon ka bhi Har sawal par jawab hota hai well army did us wrong i … https // t . co / hDByfvtBh1,"['O', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention augustgloom mention jammankhattak btw aap ki tarah k lougon ka bhi har sawal par jawab hota hai well army did us wrong i t co hdbyfvtbh1,1,neutral
8681,positive,@ byadavbjp @ narendramodi mera bharat desh jaat paat se mukt yahi sangharsh desh ka vikas aur vishwas vikas ghar gha … https // t co / cyDNr2OLXD,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng']",mention byadavbjp mention narendramodi mera bharat desh jaat paat se mukt yahi sangharsh desh ka vikas aur vishwas vikas ghar gha t co cydnr2olxd,2,neutral
8818,positive,luv my friends always down for sum charia harkat,"['Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin']",luv my friends always down for sum charia harkat,2,neutral
8921,negative,RT @ ChelseaFC You can't not love @ nglkante ! 😍 https // t . co / seOEDadOvw,"['Eng', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'O', 'Eng', 'O', 'EMT', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",rt mention chelseafc you cant not love mention nglkante t co seoedadovw,0,neutral
8941,neutral,@ TheDrunkRider Ullu wala video hai na ye 🤣 isme kahe ka sensitive material ?,"['O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'O']",mention thedrunkrider ullu wala video hai na ye isme kahe ka sensitive material,1,neutral
9120,positive,@ narendramodi Congratulations Modi Ji you created Historical day in Indian Democracy . Apna Desh surakshit hath me .,"['O', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",mention narendramodi congratulations modi ji you created historical day in indian democracy apna desh surakshit hath me,2,positive
9266,positive,# shayad # shair Hume unse shikaayat nahi .... Shaayad meri Kismat me chahat nahi .... Meri taqdeer ko likh kar to Uparw … https // t . co / nPrTUARsB6,"['O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",hashtag shayad hashtag shair hume unse shikaayat nahi shaayad meri kismat me chahat nahi meri taqdeer ko likh kar to uparw t co nprtuarsb6,2,neutral
9353,positive,@ aamir _ khan @ paanifoundation Great work sir bas desh ke against me bolne se bache,"['O', 'Hin', 'O', 'Hin', 'O', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin']",mention aamir khan mention paanifoundation great work sir bas desh ke against me bolne se bache,2,neutral
9438,positive,@ VasundharaBJP @ narendramodi Congratulations Hon . P M @ narendramodi aapko jeet ki bhut badhai ho . Congress vale aa … https // t . co / 8Dvf1phy1A,"['O', 'Hin', 'O', 'Hin', 'Eng', 'Eng', 'O', 'Eng', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Eng', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",mention vasundharabjp mention narendramodi congratulations hon p m mention narendramodi aapko jeet ki bhut badhai ho congress vale aa t co 8dvf1phy1a,2,positive
9452,neutral,RT @ shrewsweb ADMIRAL HOME SHIRT We are proud to reveal our NEW 2019/20 @ admiral1914 Home shirt . 🔷🔶 # SALOP # BlueAmberArmy https // t . co / ue …,"['Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O', 'O', 'Eng', 'Eng', 'Eng', 'O', 'O', 'O', 'Eng', 'O', 'Eng', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin', 'O']",rt mention shrewsweb admiral home shirt we are proud to reveal our new 201920 mention admiral1914 home shirt hashtag salop hashtag blueamberarmy t co ue,1,positive
9595,neutral,@ sardanarohit Kyu sir ? Wo achha bol leta hai high light ho gaya to niyam kanoon pel ke jail me daal diye .. aap lo … https // t . co / 3aE9Aa5pUc,"['O', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin', 'O', 'Hin']",mention sardanarohit kyu sir wo achha bol leta hai high light ho gaya to niyam kanoon pel ke jail me daal diye aap lo t co 3ae9aa5puc,1,neutral
9652,negative,RT @ CoolGuyM Pakistani Fauj ka Captain 👆🏻 jo mulk ka sara budget kha raha hai . Aap bhi iss ki Iftar ka manzar apni ankhon se dekh lein k k …,"['Eng', 'O', 'Eng', 'Eng', 'Hin', 'Hin', 'Eng', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'Hin', 'Hin', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'O']",rt mention coolguym pakistani fauj ka captain jo mulk ka sara budget kha raha hai aap bhi iss ki iftar ka manzar apni ankhon se dekh lein k k,0,neutral
9656,positive,@ marley _ de _ rasta A song I'll definitely dance to on my wedding day ❤🔥,"['O', 'Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'O']",mention marley de rasta a song ill definitely dance to on my wedding day,2,neutral
9688,neutral,@ erbmjha @ TajinderBagga @ sardanarohit Wohi to hypothetically toh Raul Vinci bhi Rajiv Gandhi ke suputr hain but … https // tco / wZDcXgfpEC,"['O', 'Hin', 'O', 'Eng', 'O', 'Hin', 'Hin', 'Eng', 'Eng', 'Eng', 'Eng', 'Eng', 'Hin', 'Eng', 'Eng', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Hin']",mention erbmjha mention tajinderbagga mention sardanarohit wohi to hypothetically toh raul vinci bhi rajiv gandhi ke suputr hain but tco wzdcxgfpec,1,neutral
9730,positive,Allah ( Swt ) Farmatay Hain Jab Mai apnay banday Say khush hota Hon tw Unko beti Kay Roop Mai Naimat Ataa krta Hon ..… https // t . co / vIY78eqq5F,"['Hin', 'O', 'Hin', 'O', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Hin', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng', 'O', 'Eng']",allah swt farmatay hain jab mai apnay banday say khush hota hon tw unko beti kay roop mai naimat ataa krta hon t co viy78eqq5f,2,neutral
